Time,X_ft,Y_ft,Z_ft,Altitude,Vertical_Velocity,Vertical_Acceleration,Drogue_Deployed,Main_Deployed,CG_x_in,Mass_lbs,Pred_Apogee_ft
22.04,13.8191,-8.01077,4369.15,4379.65,-89.717,-5.08934,1,0,55.776,47.0799,4379.65
22.045,13.8177,-8.01177,4368.7,4379.2,-89.7424,-5.07366,1,0,55.776,47.0799,4379.2
22.05,13.8163,-8.01278,4368.25,4378.75,-89.7677,-5.05811,1,0,55.776,47.0799,4378.75
22.055,13.8148,-8.01378,4367.8,4378.3,-89.7929,-5.04246,1,0,55.776,47.0799,4378.3
22.06,13.8134,-8.01478,4367.36,4377.86,-89.818,-5.02684,1,0,55.776,47.0799,4377.86
22.065,13.812,-8.01577,4366.91,4377.41,-89.8431,-5.01134,1,0,55.776,47.0799,4377.41
22.07,13.8106,-8.01677,4366.46,4376.96,-89.8681,-4.99587,1,0,55.776,47.0799,4376.96
22.075,13.8092,-8.01776,4366.01,4376.51,-89.893,-4.98048,1,0,55.776,47.0799,4376.51
22.08,13.8078,-8.01875,4365.56,4376.06,-89.9178,-4.96517,1,0,55.776,47.0799,4376.06
22.085,13.8064,-8.01974,4365.11,4375.61,-89.9425,-4.94969,1,0,55.776,47.0799,4375.61
22.09,13.805,-8.02073,4364.66,4375.16,-89.9672,-4.93438,1,0,55.776,47.0799,4375.16
22.095,13.8036,-8.02172,4364.21,4374.71,-89.9918,-4.91913,1,0,55.776,47.0799,4374.71
22.1,13.8022,-8.0227,4363.76,4374.26,-90.0163,-4.90391,1,0,55.776,47.0799,4374.26
22.105,13.8008,-8.02369,4363.31,4373.81,-90.0408,-4.8888,1,0,55.776,47.0799,4373.81
22.11,13.7994,-8.02467,4362.86,4373.36,-90.0651,-4.87366,1,0,55.776,47.0799,4373.36
22.115,13.798,-8.02565,4362.41,4372.91,-90.0894,-4.85845,1,0,55.776,47.0799,4372.91
22.12,13.7966,-8.02663,4361.96,4372.46,-90.1137,-4.84343,1,0,55.776,47.0799,4372.46
22.125,13.7951,-8.0276,4361.51,4372.01,-90.1378,-4.82841,1,0,55.776,47.0799,4372.01
22.13,13.7937,-8.02858,4361.06,4371.56,-90.1619,-4.81345,1,0,55.776,47.0799,4371.56
22.135,13.7923,-8.02955,4360.61,4371.11,-90.1859,-4.7986,1,0,55.776,47.0799,4371.11
22.14,13.7909,-8.03052,4360.15,4370.65,-90.2098,-4.78363,1,0,55.776,47.0799,4370.65
22.145,13.7895,-8.03149,4359.7,4370.2,-90.2336,-4.76873,1,0,55.776,47.0799,4370.2
22.15,13.7881,-8.03246,4359.25,4369.75,-90.2574,-4.75394,1,0,55.776,47.0799,4369.75
22.155,13.7867,-8.03342,4358.8,4369.3,-90.2811,-4.73917,1,0,55.776,47.0799,4369.3
22.16,13.7853,-8.03439,4358.35,4368.85,-90.3047,-4.72449,1,0,55.776,47.0799,4368.85
22.165,13.7838,-8.03535,4357.9,4368.4,-90.3283,-4.70985,1,0,55.776,47.0799,4368.4
22.17,13.7824,-8.03631,4357.45,4367.95,-90.3517,-4.69508,1,0,55.776,47.0799,4367.95
22.175,13.781,-8.03727,4356.99,4367.49,-90.3751,-4.68048,1,0,55.776,47.0799,4367.49
22.18,13.7796,-8.03822,4356.54,4367.04,-90.3985,-4.66592,1,0,55.776,47.0799,4367.04
22.185,13.7782,-8.03918,4356.09,4366.59,-90.4217,-4.65139,1,0,55.776,47.0799,4366.59
22.19,13.7768,-8.04013,4355.64,4366.14,-90.4449,-4.63698,1,0,55.776,47.0799,4366.14
22.195,13.7754,-8.04108,4355.19,4365.69,-90.468,-4.6225,1,0,55.776,47.0799,4365.69
22.2,13.7739,-8.04203,4354.73,4365.23,-90.4911,-4.608,1,0,55.776,47.0799,4365.23
22.205,13.7725,-8.04298,4354.28,4364.78,-90.514,-4.59366,1,0,55.776,47.0799,4364.78
22.21,13.7711,-8.04393,4353.83,4364.33,-90.5369,-4.57933,1,0,55.776,47.0799,4364.33
22.215,13.7697,-8.04487,4353.38,4363.88,-90.5597,-4.56507,1,0,55.776,47.0799,4363.88
22.22,13.7683,-8.04582,4352.92,4363.42,-90.5825,-4.5509,1,0,55.776,47.0799,4363.42
22.225,13.7669,-8.04676,4352.47,4362.97,-90.6052,-4.53658,1,0,55.776,47.0799,4362.97
22.23,13.7654,-8.0477,4352.02,4362.52,-90.6278,-4.52238,1,0,55.776,47.0799,4362.52
22.235,13.764,-8.04864,4351.56,4362.06,-90.6503,-4.50827,1,0,55.776,47.0799,4362.06
22.24,13.7626,-8.04957,4351.11,4361.61,-90.6728,-4.49417,1,0,55.776,47.0799,4361.61
22.245,13.7612,-8.05051,4350.66,4361.16,-90.6952,-4.48018,1,0,55.776,47.0799,4361.16
22.25,13.7598,-8.05144,4350.2,4360.7,-90.7175,-4.46618,1,0,55.776,47.0799,4360.7
22.255,13.7583,-8.05237,4349.75,4360.25,-90.7398,-4.45209,1,0,55.776,47.0799,4360.25
22.26,13.7569,-8.0533,4349.3,4359.8,-90.762,-4.43818,1,0,55.776,47.0799,4359.8
22.265,13.7555,-8.05423,4348.84,4359.34,-90.7841,-4.42428,1,0,55.776,47.0799,4359.34
22.27,13.7541,-8.05516,4348.39,4358.89,-90.8062,-4.41043,1,0,55.776,47.0799,4358.89
22.275,13.7527,-8.05608,4347.93,4358.43,-90.8281,-4.39669,1,0,55.776,47.0799,4358.43
22.28,13.7512,-8.05701,4347.48,4357.98,-90.8501,-4.38285,1,0,55.776,47.0799,4357.98
22.285,13.7498,-8.05793,4347.03,4357.53,-90.8719,-4.36904,1,0,55.776,47.0799,4357.53
22.29,13.7484,-8.05885,4346.57,4357.07,-90.8937,-4.35535,1,0,55.776,47.0799,4357.07
22.295,13.747,-8.05976,4346.12,4356.62,-90.9154,-4.34168,1,0,55.776,47.0799,4356.62
22.3,13.7456,-8.06068,4345.66,4356.16,-90.937,-4.32809,1,0,55.776,47.0799,4356.16
22.305,13.7441,-8.06159,4345.21,4355.71,-90.9586,-4.31457,1,0,55.776,47.0799,4355.71
22.31,13.7427,-8.06251,4344.75,4355.25,-90.9801,-4.30088,1,0,55.776,47.0799,4355.25
22.315,13.7413,-8.06342,4344.3,4354.8,-91.0015,-4.28737,1,0,55.776,47.0799,4354.8
22.32,13.7399,-8.06433,4343.84,4354.34,-91.0229,-4.2739,1,0,55.776,47.0799,4354.34
22.325,13.7384,-8.06524,4343.39,4353.89,-91.0442,-4.26046,1,0,55.776,47.0799,4353.89
22.33,13.737,-8.06614,4342.93,4353.43,-91.0655,-4.24713,1,0,55.776,47.0799,4353.43
22.335,13.7356,-8.06705,4342.48,4352.98,-91.0866,-4.23375,1,0,55.776,47.0799,4352.98
22.34,13.7342,-8.06795,4342.02,4352.52,-91.1077,-4.22032,1,0,55.776,47.0799,4352.52
22.345,13.7327,-8.06885,4341.56,4352.06,-91.1288,-4.20706,1,0,55.776,47.0799,4352.07
22.35,13.7313,-8.06975,4341.11,4351.61,-91.1497,-4.1938,1,0,55.776,47.0799,4351.61
22.355,13.7299,-8.07065,4340.65,4351.15,-91.1706,-4.18061,1,0,55.776,47.0799,4351.15
22.36,13.7285,-8.07155,4340.2,4350.7,-91.1915,-4.1675,1,0,55.776,47.0799,4350.7
22.365,13.727,-8.07244,4339.74,4350.24,-91.2122,-4.15428,1,0,55.776,47.0799,4350.24
22.37,13.7256,-8.07333,4339.29,4349.79,-91.2329,-4.14113,1,0,55.776,47.0799,4349.79
22.375,13.7242,-8.07422,4338.83,4349.33,-91.2536,-4.12808,1,0,55.776,47.0799,4349.33
22.38,13.7227,-8.07511,4338.37,4348.87,-91.2742,-4.11505,1,0,55.776,47.0799,4348.87
22.385,13.7213,-8.076,4337.92,4348.42,-91.2947,-4.1021,1,0,55.776,47.0799,4348.42
22.39,13.7199,-8.07689,4337.46,4347.96,-91.3151,-4.08919,1,0,55.776,47.0799,4347.96
22.395,13.7185,-8.07777,4337,4347.5,-91.3355,-4.07613,1,0,55.776,47.0799,4347.5
22.4,13.717,-8.07866,4336.55,4347.05,-91.3558,-4.06327,1,0,55.776,47.0799,4347.05
22.405,13.7156,-8.07954,4336.09,4346.59,-91.3761,-4.05042,1,0,55.776,47.0799,4346.59
22.41,13.7142,-8.08042,4335.63,4346.13,-91.3963,-4.03761,1,0,55.776,47.0799,4346.13
22.415,13.7127,-8.0813,4335.18,4345.68,-91.4164,-4.02491,1,0,55.776,47.0799,4345.68
22.42,13.7113,-8.08217,4334.72,4345.22,-91.4364,-4.01214,1,0,55.776,47.0799,4345.22
22.425,13.7099,-8.08305,4334.26,4344.76,-91.4564,-3.99935,1,0,55.776,47.0799,4344.76
22.43,13.7084,-8.08392,4333.8,4344.3,-91.4764,-3.9867,1,0,55.776,47.0799,4344.3
22.435,13.707,-8.08479,4333.35,4343.85,-91.4962,-3.97407,1,0,55.776,47.0799,4343.85
22.44,13.7056,-8.08567,4332.89,4343.39,-91.516,-3.96151,1,0,55.776,47.0799,4343.39
22.445,13.7041,-8.08653,4332.43,4342.93,-91.5358,-3.94901,1,0,55.776,47.0799,4342.93
22.45,13.7027,-8.0874,4331.97,4342.47,-91.5555,-3.93637,1,0,55.776,47.0799,4342.47
22.455,13.7013,-8.08827,4331.52,4342.02,-91.5751,-3.92387,1,0,55.776,47.0799,4342.02
22.46,13.6998,-8.08913,4331.06,4341.56,-91.5947,-3.91143,1,0,55.776,47.0799,4341.56
22.465,13.6984,-8.08999,4330.6,4341.1,-91.6141,-3.89901,1,0,55.776,47.0799,4341.1
22.47,13.697,-8.09085,4330.14,4340.64,-91.6336,-3.88669,1,0,55.776,47.0799,4340.64
22.475,13.6955,-8.09171,4329.68,4340.18,-91.653,-3.87435,1,0,55.776,47.0799,4340.18
22.48,13.6941,-8.09257,4329.23,4339.73,-91.6723,-3.86191,1,0,55.776,47.0799,4339.73
22.485,13.6927,-8.09343,4328.77,4339.27,-91.6915,-3.84967,1,0,55.776,47.0799,4339.27
22.49,13.6912,-8.09428,4328.31,4338.81,-91.7107,-3.83742,1,0,55.776,47.0799,4338.81
22.495,13.6898,-8.09513,4327.85,4338.35,-91.7298,-3.82523,1,0,55.776,47.0799,4338.35
22.5,13.6884,-8.09598,4327.39,4337.89,-91.7489,-3.81312,1,0,55.776,47.0799,4337.89
22.505,13.6869,-8.09683,4326.93,4337.43,-91.7679,-3.80092,1,0,55.776,47.0799,4337.43
22.51,13.6855,-8.09768,4326.47,4336.97,-91.7868,-3.78875,1,0,55.776,47.0799,4336.97
22.515,13.684,-8.09853,4326.01,4336.51,-91.8057,-3.77671,1,0,55.776,47.0799,4336.51
22.52,13.6826,-8.09937,4325.56,4336.06,-91.8245,-3.76467,1,0,55.776,47.0799,4336.06
22.525,13.6812,-8.10022,4325.1,4335.6,-91.8433,-3.75271,1,0,55.776,47.0799,4335.6
22.53,13.6797,-8.10106,4324.64,4335.14,-91.862,-3.74081,1,0,55.776,47.0799,4335.14
22.535,13.6783,-8.1019,4324.18,4334.68,-91.8807,-3.72873,1,0,55.776,47.0799,4334.68
22.54,13.6769,-8.10274,4323.72,4334.22,-91.8992,-3.71685,1,0,55.776,47.0799,4334.22
22.545,13.6754,-8.10357,4323.26,4333.76,-91.9178,-3.70499,1,0,55.776,47.0799,4333.76
22.55,13.674,-8.10441,4322.8,4333.3,-91.9362,-3.69316,1,0,55.776,47.0799,4333.3
22.555,13.6725,-8.10524,4322.34,4332.84,-91.9546,-3.68143,1,0,55.776,47.0799,4332.84
22.56,13.6711,-8.10607,4321.88,4332.38,-91.973,-3.66965,1,0,55.776,47.0799,4332.38
22.565,13.6697,-8.1069,4321.42,4331.92,-91.9913,-3.65782,1,0,55.776,47.0799,4331.92
22.57,13.6682,-8.10773,4320.96,4331.46,-92.0095,-3.64615,1,0,55.776,47.0799,4331.46
22.575,13.6668,-8.10856,4320.5,4331,-92.0277,-3.63449,1,0,55.776,47.0799,4331
22.58,13.6653,-8.10939,4320.04,4330.54,-92.0458,-3.62289,1,0,55.776,47.0799,4330.54
22.585,13.6639,-8.11021,4319.58,4330.08,-92.0639,-3.61136,1,0,55.776,47.0799,4330.08
22.59,13.6625,-8.11103,4319.12,4329.62,-92.0818,-3.5997,1,0,55.776,47.0799,4329.62
22.595,13.661,-8.11186,4318.66,4329.16,-92.0998,-3.58814,1,0,55.776,47.0799,4329.16
22.6,13.6596,-8.11268,4318.2,4328.7,-92.1177,-3.57666,1,0,55.776,47.0799,4328.7
22.605,13.6581,-8.11349,4317.74,4328.24,-92.1355,-3.5652,1,0,55.776,47.0799,4328.24
22.61,13.6567,-8.11431,4317.28,4327.78,-92.1533,-3.55382,1,0,55.776,47.0799,4327.78
22.615,13.6552,-8.11513,4316.82,4327.32,-92.171,-3.54246,1,0,55.776,47.0799,4327.32
22.62,13.6538,-8.11594,4316.35,4326.85,-92.1886,-3.53095,1,0,55.776,47.0799,4326.85
22.625,13.6524,-8.11675,4315.89,4326.39,-92.2062,-3.51966,1,0,55.776,47.0799,4326.39
22.63,13.6509,-8.11756,4315.43,4325.93,-92.2238,-3.50836,1,0,55.776,47.0799,4325.93
22.635,13.6495,-8.11837,4314.97,4325.47,-92.2413,-3.49711,1,0,55.776,47.0799,4325.47
22.64,13.648,-8.11918,4314.51,4325.01,-92.2587,-3.48594,1,0,55.776,47.0799,4325.01
22.645,13.6466,-8.11998,4314.05,4324.55,-92.2761,-3.47469,1,0,55.776,47.0799,4324.55
22.65,13.6451,-8.12079,4313.59,4324.09,-92.2934,-3.46344,1,0,55.776,47.0799,4324.09
22.655,13.6437,-8.12159,4313.13,4323.63,-92.3106,-3.45234,1,0,55.776,47.0799,4323.63
22.66,13.6422,-8.12239,4312.66,4323.16,-92.3278,-3.44123,1,0,55.776,47.0799,4323.16
22.665,13.6408,-8.12319,4312.2,4322.7,-92.345,-3.4302,1,0,55.776,47.0799,4322.7
22.67,13.6393,-8.12399,4311.74,4322.24,-92.3621,-3.41922,1,0,55.776,47.0799,4322.24
22.675,13.6379,-8.12479,4311.28,4321.78,-92.3791,-3.40807,1,0,55.776,47.0799,4321.78
22.68,13.6365,-8.12558,4310.82,4321.32,-92.3961,-3.3971,1,0,55.776,47.0799,4321.32
22.685,13.635,-8.12638,4310.35,4320.85,-92.4131,-3.38617,1,0,55.776,47.0799,4320.85
22.69,13.6336,-8.12717,4309.89,4320.39,-92.4299,-3.37525,1,0,55.776,47.0799,4320.39
22.695,13.6321,-8.12796,4309.43,4319.93,-92.4468,-3.36444,1,0,55.776,47.0799,4319.93
22.7,13.6307,-8.12875,4308.97,4319.47,-92.4635,-3.35359,1,0,55.776,47.0799,4319.47
22.705,13.6292,-8.12954,4308.51,4319.01,-92.4802,-3.34265,1,0,55.776,47.0799,4319.01
22.71,13.6278,-8.13032,4308.04,4318.54,-92.4969,-3.3319,1,0,55.776,47.0799,4318.54
22.715,13.6263,-8.13111,4307.58,4318.08,-92.5135,-3.32115,1,0,55.776,47.0799,4318.08
22.72,13.6249,-8.13189,4307.12,4317.62,-92.53,-3.31045,1,0,55.776,47.0799,4317.62
22.725,13.6234,-8.13267,4306.66,4317.16,-92.5465,-3.29981,1,0,55.776,47.0799,4317.16
22.73,13.622,-8.13345,4306.19,4316.69,-92.563,-3.28907,1,0,55.776,47.0799,4316.69
22.735,13.6205,-8.13423,4305.73,4316.23,-92.5794,-3.27839,1,0,55.776,47.0799,4316.23
22.74,13.6191,-8.13501,4305.27,4315.77,-92.5957,-3.26782,1,0,55.776,47.0799,4315.77
22.745,13.6176,-8.13579,4304.8,4315.3,-92.612,-3.25724,1,0,55.776,47.0799,4315.3
22.75,13.6162,-8.13656,4304.34,4314.84,-92.6282,-3.24676,1,0,55.776,47.0799,4314.84
22.755,13.6147,-8.13733,4303.88,4314.38,-92.6444,-3.2363,1,0,55.776,47.0799,4314.38
22.76,13.6133,-8.1381,4303.41,4313.91,-92.6606,-3.22566,1,0,55.776,47.0799,4313.91
22.765,13.6118,-8.13887,4302.95,4313.45,-92.6766,-3.21526,1,0,55.776,47.0799,4313.45
22.77,13.6104,-8.13964,4302.49,4312.99,-92.6927,-3.20484,1,0,55.776,47.0799,4312.99
22.775,13.6089,-8.14041,4302.02,4312.52,-92.7086,-3.19447,1,0,55.776,47.0799,4312.52
22.78,13.6075,-8.14118,4301.56,4312.06,-92.7245,-3.18417,1,0,55.776,47.0799,4312.06
22.785,13.606,-8.14194,4301.1,4311.6,-92.7404,-3.17382,1,0,55.776,47.0799,4311.6
22.79,13.6046,-8.1427,4300.63,4311.13,-92.7562,-3.16343,1,0,55.776,47.0799,4311.13
22.795,13.6031,-8.14346,4300.17,4310.67,-92.772,-3.1532,1,0,55.776,47.0799,4310.67
22.8,13.6017,-8.14422,4299.71,4310.21,-92.7877,-3.14296,1,0,55.776,47.0799,4310.21
22.805,13.6002,-8.14498,4299.24,4309.74,-92.8034,-3.13279,1,0,55.776,47.0799,4309.74
22.81,13.5987,-8.14574,4298.78,4309.28,-92.819,-3.12267,1,0,55.776,47.0799,4309.28
22.815,13.5973,-8.14649,4298.31,4308.81,-92.8346,-3.11241,1,0,55.776,47.0799,4308.81
22.82,13.5958,-8.14725,4297.85,4308.35,-92.8501,-3.10229,1,0,55.776,47.0799,4308.35
22.825,13.5944,-8.148,4297.38,4307.88,-92.8655,-3.09221,1,0,55.776,47.0799,4307.88
22.83,13.5929,-8.14875,4296.92,4307.42,-92.8809,-3.08215,1,0,55.776,47.0799,4307.42
22.835,13.5915,-8.1495,4296.46,4306.96,-92.8963,-3.07219,1,0,55.776,47.0799,4306.96
22.84,13.59,-8.15025,4295.99,4306.49,-92.9116,-3.06221,1,0,55.776,47.0799,4306.49
22.845,13.5886,-8.15099,4295.53,4306.03,-92.9269,-3.0521,1,0,55.776,47.0799,4306.03
22.85,13.5871,-8.15174,4295.06,4305.56,-92.9421,-3.04221,1,0,55.776,47.0799,4305.56
22.855,13.5856,-8.15248,4294.6,4305.1,-92.9572,-3.03229,1,0,55.776,47.0799,4305.1
22.86,13.5842,-8.15323,4294.13,4304.63,-92.9724,-3.02244,1,0,55.776,47.0799,4304.63
22.865,13.5827,-8.15397,4293.67,4304.17,-92.9874,-3.01264,1,0,55.776,47.0799,4304.17
22.87,13.5813,-8.15471,4293.2,4303.7,-93.0024,-3.00276,1,0,55.776,47.0799,4303.7
22.875,13.5798,-8.15544,4292.74,4303.24,-93.0174,-2.9929,1,0,55.776,47.0799,4303.24
22.88,13.5784,-8.15618,4292.27,4302.77,-93.0323,-2.98316,1,0,55.776,47.0799,4302.77
22.885,13.5769,-8.15692,4291.81,4302.31,-93.0472,-2.97342,1,0,55.776,47.0799,4302.31
22.89,13.5755,-8.15765,4291.34,4301.84,-93.062,-2.96376,1,0,55.776,47.0799,4301.84
22.895,13.574,-8.15838,4290.88,4301.38,-93.0768,-2.95414,1,0,55.776,47.0799,4301.38
22.9,13.5725,-8.15911,4290.41,4300.91,-93.0915,-2.94432,1,0,55.776,47.0799,4300.91
22.905,13.5711,-8.15984,4289.95,4300.45,-93.1062,-2.93475,1,0,55.776,47.0799,4300.45
22.91,13.5696,-8.16057,4289.48,4299.98,-93.1208,-2.92515,1,0,55.776,47.0799,4299.98
22.915,13.5682,-8.1613,4289.01,4299.51,-93.1354,-2.9156,1,0,55.776,47.0799,4299.51
22.92,13.5667,-8.16202,4288.55,4299.05,-93.1499,-2.90612,1,0,55.776,47.0799,4299.05
22.925,13.5652,-8.16274,4288.08,4298.58,-93.1644,-2.8966,1,0,55.776,47.0799,4298.58
22.93,13.5638,-8.16347,4287.62,4298.12,-93.1788,-2.887,1,0,55.776,47.0799,4298.12
22.935,13.5623,-8.16419,4287.15,4297.65,-93.1932,-2.87759,1,0,55.776,47.0799,4297.65
22.94,13.5609,-8.16491,4286.69,4297.19,-93.2075,-2.86816,1,0,55.776,47.0799,4297.19
22.945,13.5594,-8.16563,4286.22,4296.72,-93.2218,-2.8588,1,0,55.776,47.0799,4296.72
22.95,13.5579,-8.16634,4285.75,4296.25,-93.2361,-2.84948,1,0,55.776,47.0799,4296.25
22.955,13.5565,-8.16706,4285.29,4295.79,-93.2503,-2.84003,1,0,55.776,47.0799,4295.79
22.96,13.555,-8.16777,4284.82,4295.32,-93.2644,-2.8307,1,0,55.776,47.0799,4295.32
22.965,13.5536,-8.16848,4284.35,4294.85,-93.2785,-2.82143,1,0,55.776,47.0799,4294.85
22.97,13.5521,-8.16919,4283.89,4294.39,-93.2926,-2.81217,1,0,55.776,47.0799,4294.39
22.975,13.5506,-8.1699,4283.42,4293.92,-93.3066,-2.803,1,0,55.776,47.0799,4293.92
22.98,13.5492,-8.17061,4282.95,4293.45,-93.3206,-2.79383,1,0,55.776,47.0799,4293.45
22.985,13.5477,-8.17132,4282.49,4292.99,-93.3345,-2.78449,1,0,55.776,47.0799,4292.99
22.99,13.5462,-8.17202,4282.02,4292.52,-93.3484,-2.77539,1,0,55.776,47.0799,4292.52
22.995,13.5448,-8.17273,4281.55,4292.05,-93.3622,-2.76627,1,0,55.776,47.0799,4292.05
23,13.5433,-8.17343,4281.09,4291.59,-93.376,-2.75719,1,0,55.776,47.0799,4291.59
23.005,13.5419,-8.17413,4280.62,4291.12,-93.3898,-2.74818,1,0,55.776,47.0799,4291.12
23.01,13.5404,-8.17483,4280.15,4290.65,-93.4034,-2.73909,1,0,55.776,47.0799,4290.65
23.015,13.5389,-8.17553,4279.69,4290.19,-93.4171,-2.73,1,0,55.776,47.0799,4290.19
23.02,13.5375,-8.17623,4279.22,4289.72,-93.4307,-2.72104,1,0,55.776,47.0799,4289.72
23.025,13.536,-8.17692,4278.75,4289.25,-93.4443,-2.71208,1,0,55.776,47.0799,4289.25
23.03,13.5345,-8.17762,4278.29,4288.79,-93.4578,-2.70319,1,0,55.776,47.0799,4288.79
23.035,13.5331,-8.17831,4277.82,4288.32,-93.4712,-2.69432,1,0,55.776,47.0799,4288.32
23.04,13.5316,-8.179,4277.35,4287.85,-93.4847,-2.68528,1,0,55.776,47.0799,4287.85
23.045,13.5301,-8.17969,4276.88,4287.38,-93.4981,-2.67648,1,0,55.776,47.0799,4287.38
23.05,13.5287,-8.18038,4276.42,4286.92,-93.5114,-2.66765,1,0,55.776,47.0799,4286.92
23.055,13.5272,-8.18107,4275.95,4286.45,-93.5247,-2.65886,1,0,55.776,47.0799,4286.45
23.06,13.5258,-8.18176,4275.48,4285.98,-93.5379,-2.65013,1,0,55.776,47.0799,4285.98
23.065,13.5243,-8.18244,4275.01,4285.51,-93.5511,-2.64139,1,0,55.776,47.0799,4285.51
23.07,13.5228,-8.18313,4274.54,4285.04,-93.5643,-2.63253,1,0,55.776,47.0799,4285.04
23.075,13.5214,-8.18381,4274.08,4284.58,-93.5774,-2.62388,1,0,55.776,47.0799,4284.58
23.08,13.5199,-8.18449,4273.61,4284.11,-93.5905,-2.61521,1,0,55.776,47.0799,4284.11
23.085,13.5184,-8.18517,4273.14,4283.64,-93.6035,-2.60659,1,0,55.776,47.0799,4283.64
23.09,13.517,-8.18585,4272.67,4283.17,-93.6165,-2.59802,1,0,55.776,47.0799,4283.17
23.095,13.5155,-8.18652,4272.2,4282.7,-93.6295,-2.58933,1,0,55.776,47.0799,4282.7
23.1,13.514,-8.1872,4271.74,4282.24,-93.6424,-2.58074,1,0,55.776,47.0799,4282.24
23.105,13.5126,-8.18787,4271.27,4281.77,-93.6552,-2.57221,1,0,55.776,47.0799,4281.77
23.11,13.5111,-8.18855,4270.8,4281.3,-93.6681,-2.56369,1,0,55.776,47.0799,4281.3
23.115,13.5096,-8.18922,4270.33,4280.83,-93.6808,-2.55526,1,0,55.776,47.0799,4280.83
23.12,13.5081,-8.18989,4269.86,4280.36,-93.6936,-2.54683,1,0,55.776,47.0799,4280.36
23.125,13.5067,-8.19056,4269.39,4279.89,-93.7063,-2.53822,1,0,55.776,47.0799,4279.89
23.13,13.5052,-8.19122,4268.93,4279.43,-93.7189,-2.52986,1,0,55.776,47.0799,4279.43
23.135,13.5037,-8.19189,4268.46,4278.96,-93.7315,-2.52146,1,0,55.776,47.0799,4278.96
23.14,13.5023,-8.19255,4267.99,4278.49,-93.7441,-2.51312,1,0,55.776,47.0799,4278.49
23.145,13.5008,-8.19322,4267.52,4278.02,-93.7566,-2.50483,1,0,55.776,47.0799,4278.02
23.15,13.4993,-8.19388,4267.05,4277.55,-93.7691,-2.49648,1,0,55.776,47.0799,4277.55
23.155,13.4979,-8.19454,4266.58,4277.08,-93.7815,-2.4881,1,0,55.776,47.0799,4277.08
23.16,13.4964,-8.1952,4266.11,4276.61,-93.7939,-2.47986,1,0,55.776,47.0799,4276.61
23.165,13.4949,-8.19586,4265.64,4276.14,-93.8063,-2.47162,1,0,55.776,47.0799,4276.14
23.17,13.4935,-8.19651,4265.18,4275.68,-93.8186,-2.46345,1,0,55.776,47.0799,4275.68
23.175,13.492,-8.19717,4264.71,4275.21,-93.8309,-2.4553,1,0,55.776,47.0799,4275.21
23.18,13.4905,-8.19782,4264.24,4274.74,-93.8431,-2.44698,1,0,55.776,47.0799,4274.74
23.185,13.489,-8.19848,4263.77,4274.27,-93.8553,-2.43888,1,0,55.776,47.0799,4274.27
23.19,13.4876,-8.19913,4263.3,4273.8,-93.8675,-2.43076,1,0,55.776,47.0799,4273.8
23.195,13.4861,-8.19978,4262.83,4273.33,-93.8796,-2.42268,1,0,55.776,47.0799,4273.33
23.2,13.4846,-8.20043,4262.36,4272.86,-93.8917,-2.41466,1,0,55.776,47.0799,4272.86
23.205,13.4832,-8.20108,4261.89,4272.39,-93.9037,-2.40663,1,0,55.776,47.0799,4272.39
23.21,13.4817,-8.20172,4261.42,4271.92,-93.9157,-2.39846,1,0,55.776,47.0799,4271.92
23.215,13.4802,-8.20237,4260.95,4271.45,-93.9276,-2.39052,1,0,55.776,47.0799,4271.45
23.22,13.4787,-8.20301,4260.48,4270.98,-93.9395,-2.38254,1,0,55.776,47.0799,4270.98
23.225,13.4773,-8.20365,4260.01,4270.51,-93.9514,-2.37463,1,0,55.776,47.0799,4270.51
23.23,13.4758,-8.20429,4259.54,4270.04,-93.9632,-2.36674,1,0,55.776,47.0799,4270.04
23.235,13.4743,-8.20493,4259.07,4269.57,-93.975,-2.35875,1,0,55.776,47.0799,4269.57
23.24,13.4729,-8.20557,4258.6,4269.1,-93.9868,-2.35085,1,0,55.776,47.0799,4269.1
23.245,13.4714,-8.20621,4258.13,4268.63,-93.9985,-2.34301,1,0,55.776,47.0799,4268.63
23.25,13.4699,-8.20685,4257.66,4268.16,-94.0102,-2.33519,1,0,55.776,47.0799,4268.16
23.255,13.4684,-8.20748,4257.19,4267.69,-94.0218,-2.32743,1,0,55.776,47.0799,4267.69
23.26,13.467,-8.20811,4256.72,4267.22,-94.0334,-2.31968,1,0,55.776,47.0799,4267.22
23.265,13.4655,-8.20875,4256.25,4266.75,-94.045,-2.31176,1,0,55.776,47.0799,4266.75
23.27,13.464,-8.20938,4255.78,4266.28,-94.0565,-2.30408,1,0,55.776,47.0799,4266.28
23.275,13.4625,-8.21001,4255.31,4265.81,-94.068,-2.29637,1,0,55.776,47.0799,4265.81
23.28,13.4611,-8.21063,4254.84,4265.34,-94.0794,-2.2887,1,0,55.776,47.0799,4265.34
23.285,13.4596,-8.21126,4254.37,4264.87,-94.0908,-2.28107,1,0,55.776,47.0799,4264.87
23.29,13.4581,-8.21189,4253.9,4264.4,-94.1022,-2.27341,1,0,55.776,47.0799,4264.4
23.295,13.4566,-8.21251,4253.43,4263.93,-94.1135,-2.26569,1,0,55.776,47.0799,4263.93
23.3,13.4552,-8.21314,4252.96,4263.46,-94.1248,-2.25813,1,0,55.776,47.0799,4263.46
23.305,13.4537,-8.21376,4252.49,4262.99,-94.1361,-2.25055,1,0,55.776,47.0799,4262.99
