Time,X_ft,Y_ft,Z_ft,Altitude,Vertical_Velocity,Main_Deployed
8.20833,-91.4573,-0.363811,765.616,776.116,-19.1882,1
8.21667,-91.4324,-0.364,765.456,775.956,-19.2017,1
8.225,-91.4068,-0.364187,765.296,775.796,-19.2153,1
8.23333,-91.3805,-0.364371,765.136,775.636,-19.229,1
8.24167,-91.3534,-0.364552,764.976,775.476,-19.2426,1
8.25,-91.3256,-0.364731,764.815,775.315,-19.2563,1
8.25833,-91.2971,-0.364907,764.655,775.155,-19.27,1
8.26667,-91.2679,-0.365081,764.494,774.994,-19.2837,1
8.275,-91.2379,-0.365252,764.333,774.833,-19.2973,1
8.28333,-91.2073,-0.365421,764.172,774.672,-19.311,1
8.29167,-91.176,-0.365588,764.011,774.511,-19.3246,1
8.3,-91.144,-0.365752,763.85,774.35,-19.3381,1
8.30833,-91.1114,-0.365914,763.689,774.189,-19.3517,1
8.31667,-91.0781,-0.366074,763.528,774.028,-19.3652,1
8.325,-91.0442,-0.366231,763.366,773.866,-19.3786,1
8.33333,-91.0096,-0.366386,763.205,773.705,-19.392,1
8.34167,-90.9744,-0.366539,763.043,773.543,-19.4053,1
8.35,-90.9386,-0.36669,762.881,773.381,-19.4185,1
8.35833,-90.9022,-0.366838,762.719,773.219,-19.4316,1
8.36667,-90.8652,-0.366985,762.557,773.057,-19.4447,1
8.375,-90.8276,-0.367129,762.395,772.895,-19.4577,1
8.38333,-90.7894,-0.367272,762.233,772.733,-19.4706,1
8.39167,-90.7506,-0.367412,762.071,772.571,-19.4834,1
8.4,-90.7113,-0.36755,761.908,772.408,-19.4961,1
8.40833,-90.6713,-0.367686,761.746,772.246,-19.5086,1
8.41667,-90.6309,-0.367821,761.583,772.083,-19.5211,1
8.425,-90.5899,-0.367953,761.421,771.921,-19.5335,1
8.43333,-90.5483,-0.368084,761.258,771.758,-19.5458,1
8.44167,-90.5062,-0.368212,761.095,771.595,-19.558,1
8.45,-90.4636,-0.368339,760.932,771.432,-19.57,1
8.45833,-90.4205,-0.368464,760.769,771.269,-19.5819,1
8.46667,-90.3768,-0.368587,760.605,771.105,-19.5938,1
8.475,-90.3327,-0.368708,760.442,770.942,-19.6054,1
8.48333,-90.288,-0.368828,760.279,770.779,-19.617,1
8.49167,-90.2429,-0.368946,760.115,770.615,-19.6285,1
8.5,-90.1973,-0.369062,759.951,770.451,-19.6398,1
8.50833,-90.1512,-0.369176,759.788,770.288,-19.651,1
8.51667,-90.1046,-0.369289,759.624,770.124,-19.6621,1
8.525,-90.0575,-0.3694,759.46,769.96,-19.673,1
8.53333,-90.01,-0.369509,759.296,769.796,-19.6838,1
8.54167,-89.962,-0.369617,759.132,769.632,-19.6945,1
8.55,-89.9136,-0.369723,758.968,769.468,-19.705,1
8.55833,-89.8648,-0.369828,758.804,769.304,-19.7154,1
8.56667,-89.8155,-0.369931,758.639,769.139,-19.7257,1
8.575,-89.7657,-0.370033,758.475,768.975,-19.7358,1
8.58333,-89.7156,-0.370133,758.31,768.81,-19.7458,1
8.59167,-89.665,-0.370231,758.146,768.646,-19.7557,1
8.6,-89.614,-0.370328,757.981,768.481,-19.7655,1
8.60833,-89.5626,-0.370424,757.816,768.316,-19.7751,1
8.61667,-89.5108,-0.370518,757.651,768.151,-19.7846,1
8.625,-89.4586,-0.370611,757.487,767.987,-19.7939,1
8.63333,-89.406,-0.370702,757.322,767.822,-19.8031,1
8.64167,-89.353,-0.370792,757.156,767.656,-19.8122,1
8.65,-89.2996,-0.370881,756.991,767.491,-19.8212,1
8.65833,-89.2459,-0.370968,756.826,767.326,-19.83,1
8.66667,-89.1917,-0.371054,756.661,767.161,-19.8388,1
8.675,-89.1372,-0.371139,756.495,766.995,-19.8473,1
8.68333,-89.0824,-0.371222,756.33,766.83,-19.8558,1
8.69167,-89.0271,-0.371304,756.165,766.665,-19.8641,1
8.7,-88.9715,-0.371385,755.999,766.499,-19.8724,1
8.70833,-88.9156,-0.371465,755.833,766.333,-19.8804,1
8.71667,-88.8593,-0.371543,755.668,766.168,-19.8884,1
8.725,-88.8027,-0.37162,755.502,766.002,-19.8963,1
8.73333,-88.7458,-0.371696,755.336,765.836,-19.904,1
8.74167,-88.6885,-0.371771,755.17,765.67,-19.9116,1
8.75,-88.6309,-0.371844,755.004,765.504,-19.9191,1
8.75833,-88.5729,-0.371916,754.838,765.338,-19.9264,1
8.76667,-88.5146,-0.371988,754.672,765.172,-19.9337,1
8.775,-88.4561,-0.372058,754.506,765.006,-19.9408,1
8.78333,-88.3972,-0.372127,754.34,764.84,-19.9478,1
8.79167,-88.338,-0.372195,754.173,764.673,-19.9547,1
8.8,-88.2785,-0.372261,754.007,764.507,-19.9615,1
8.80833,-88.2187,-0.372327,753.841,764.341,-19.9682,1
8.81667,-88.1586,-0.372392,753.674,764.174,-19.9748,1
8.825,-88.0982,-0.372455,753.508,764.008,-19.9812,1
8.83333,-88.0375,-0.372518,753.341,763.841,-19.9876,1
8.84167,-87.9765,-0.37258,753.175,763.675,-19.9938,1
8.85,-87.9153,-0.37264,753.008,763.508,-20,1
8.85833,-87.8537,-0.3727,752.841,763.341,-20.006,1
8.86667,-87.7919,-0.372758,752.675,763.175,-20.012,1
8.875,-87.7299,-0.372816,752.508,763.008,-20.0178,1
8.88333,-87.6675,-0.372873,752.341,762.841,-20.0236,1
8.89167,-87.6049,-0.372928,752.174,762.674,-20.0292,1
8.9,-87.5421,-0.372983,752.007,762.507,-20.0348,1
8.90833,-87.479,-0.373037,751.84,762.34,-20.0402,1
8.91667,-87.4156,-0.37309,751.673,762.173,-20.0456,1
8.925,-87.352,-0.373142,751.506,762.006,-20.0508,1
8.93333,-87.2881,-0.373193,751.339,761.839,-20.056,1
8.94167,-87.224,-0.373244,751.172,761.672,-20.061,1
8.95,-87.1596,-0.373293,751.005,761.505,-20.066,1
8.95833,-87.095,-0.373342,750.837,761.337,-20.0709,1
8.96667,-87.0302,-0.373389,750.67,761.17,-20.0756,1
8.975,-86.9651,-0.373436,750.503,761.003,-20.0803,1
8.98333,-86.8999,-0.373482,750.335,760.835,-20.0849,1
8.99167,-86.8343,-0.373528,750.168,760.668,-20.0895,1
9,-86.7686,-0.373572,750.001,760.501,-20.0939,1
9.00833,-86.7027,-0.373616,749.833,760.333,-20.0983,1
9.01667,-86.6365,-0.373659,749.666,760.166,-20.1026,1
9.025,-86.5701,-0.373701,749.498,759.998,-20.1068,1
9.03333,-86.5035,-0.373742,749.331,759.831,-20.1109,1
9.04167,-86.4367,-0.373783,749.163,759.663,-20.1149,1
9.05,-86.3697,-0.373823,748.995,759.495,-20.1189,1
9.05833,-86.3025,-0.373862,748.828,759.328,-20.1228,1
9.06667,-86.2351,-0.373901,748.66,759.16,-20.1266,1
9.075,-86.1674,-0.373938,748.492,758.992,-20.1304,1
9.08333,-86.0996,-0.373975,748.324,758.824,-20.1341,1
9.09167,-86.0316,-0.374012,748.157,758.657,-20.1377,1
9.1,-85.9634,-0.374048,747.989,758.489,-20.1412,1
9.10833,-85.8951,-0.374083,747.821,758.321,-20.1447,1
9.11667,-85.8265,-0.374117,747.653,758.153,-20.1481,1
9.125,-85.7578,-0.37415,747.485,757.985,-20.1514,1
9.13333,-85.6888,-0.374184,747.317,757.817,-20.1547,1
9.14167,-85.6197,-0.374216,747.149,757.649,-20.1579,1
9.15,-85.5504,-0.374248,746.981,757.481,-20.161,1
9.15833,-85.481,-0.374279,746.813,757.313,-20.1641,1
9.16667,-85.4113,-0.374309,746.645,757.145,-20.1671,1
9.175,-85.3416,-0.374339,746.477,756.977,-20.1701,1
9.18333,-85.2716,-0.374368,746.309,756.809,-20.173,1
9.19167,-85.2015,-0.374397,746.141,756.641,-20.1759,1
9.2,-85.1312,-0.374425,745.973,756.473,-20.1787,1
9.20833,-85.0607,-0.374453,745.805,756.305,-20.1814,1
9.21667,-84.9901,-0.37448,745.636,756.136,-20.1841,1
9.225,-84.9193,-0.374506,745.468,755.968,-20.1868,1
9.23333,-84.8484,-0.374532,745.3,755.8,-20.1894,1
9.24167,-84.7773,-0.374557,745.132,755.632,-20.1919,1
9.25,-84.7061,-0.374582,744.963,755.463,-20.1944,1
9.25833,-84.6347,-0.374606,744.795,755.295,-20.1969,1
9.26667,-84.5632,-0.37463,744.627,755.127,-20.1993,1
9.275,-84.4915,-0.374653,744.458,754.958,-20.2016,1
9.28333,-84.4197,-0.374675,744.29,754.79,-20.2039,1
9.29167,-84.3478,-0.374698,744.122,754.622,-20.2062,1
9.3,-84.2757,-0.374719,743.953,754.453,-20.2084,1
9.30833,-84.2035,-0.37474,743.785,754.285,-20.2106,1
9.31667,-84.1311,-0.374761,743.616,754.116,-20.2127,1
9.325,-84.0586,-0.374781,743.448,753.948,-20.2147,1
9.33333,-83.986,-0.374801,743.28,753.78,-20.2168,1
9.34167,-83.9132,-0.37482,743.111,753.611,-20.2187,1
9.35,-83.8403,-0.374839,742.943,753.443,-20.2207,1
9.35833,-83.7673,-0.374857,742.774,753.274,-20.2226,1
9.36667,-83.6942,-0.374875,742.605,753.105,-20.2244,1
9.375,-83.6209,-0.374892,742.437,752.937,-20.2262,1
9.38333,-83.5475,-0.374909,742.268,752.768,-20.228,1
9.39167,-83.474,-0.374925,742.1,752.6,-20.2297,1
9.4,-83.4004,-0.374941,741.931,752.431,-20.2314,1
9.40833,-83.3267,-0.374957,741.763,752.263,-20.2331,1
9.41667,-83.2528,-0.374972,741.594,752.094,-20.2347,1
9.425,-83.1788,-0.374987,741.425,751.925,-20.2363,1
9.43333,-83.1047,-0.375001,741.257,751.757,-20.2379,1
9.44167,-83.0305,-0.375015,741.088,751.588,-20.2394,1
9.45,-82.9562,-0.375029,740.919,751.419,-20.2409,1
9.45833,-82.8818,-0.375042,740.751,751.251,-20.2424,1
9.46667,-82.8073,-0.375055,740.582,751.082,-20.2438,1
9.475,-82.7327,-0.375067,740.413,750.913,-20.2452,1
9.48333,-82.6579,-0.375079,740.245,750.745,-20.2465,1
9.49167,-82.5831,-0.375091,740.076,750.576,-20.2479,1
9.5,-82.5082,-0.375102,739.907,750.407,-20.2492,1
9.50833,-82.4331,-0.375113,739.738,750.238,-20.2505,1
9.51667,-82.358,-0.375124,739.57,750.07,-20.2517,1
9.525,-82.2828,-0.375134,739.401,749.901,-20.2529,1
9.53333,-82.2074,-0.375144,739.232,749.732,-20.2541,1
9.54167,-82.132,-0.375153,739.063,749.563,-20.2553,1
9.55,-82.0565,-0.375163,738.894,749.394,-20.2564,1
9.55833,-81.9809,-0.375171,738.726,749.226,-20.2575,1
9.56667,-81.9052,-0.37518,738.557,749.057,-20.2586,1
9.575,-81.8294,-0.375188,738.388,748.888,-20.2597,1
9.58333,-81.7535,-0.375196,738.219,748.719,-20.2608,1
9.59167,-81.6775,-0.375203,738.05,748.55,-20.2618,1
9.6,-81.6015,-0.375211,737.882,748.382,-20.2628,1
9.60833,-81.5253,-0.375218,737.713,748.213,-20.2638,1
9.61667,-81.4491,-0.375224,737.544,748.044,-20.2648,1
9.625,-81.3728,-0.37523,737.375,747.875,-20.2658,1
9.63333,-81.2964,-0.375236,737.206,747.706,-20.2667,1
9.64167,-81.2199,-0.375242,737.037,747.537,-20.2677,1
9.65,-81.1434,-0.375247,736.868,747.368,-20.2686,1
9.65833,-81.0667,-0.375253,736.699,747.199,-20.2695,1
9.66667,-80.99,-0.375257,736.53,747.03,-20.2703,1
9.675,-80.9132,-0.375262,736.361,746.861,-20.2712,1
9.68333,-80.8364,-0.375266,736.193,746.693,-20.272,1
9.69167,-80.7594,-0.37527,736.024,746.524,-20.2728,1
9.7,-80.6824,-0.375274,735.855,746.355,-20.2736,1
9.70833,-80.6053,-0.375277,735.686,746.186,-20.2743,1
9.71667,-80.5282,-0.37528,735.517,746.017,-20.2751,1
9.725,-80.4509,-0.375283,735.348,745.848,-20.2758,1
9.73333,-80.3736,-0.375286,735.179,745.679,-20.2765,1
9.74167,-80.2962,-0.375288,735.01,745.51,-20.2772,1
9.75,-80.2188,-0.375291,734.841,745.341,-20.2778,1
9.75833,-80.1413,-0.375293,734.672,745.172,-20.2785,1
9.76667,-80.0637,-0.375294,734.503,745.003,-20.2791,1
9.775,-79.9861,-0.375296,734.334,744.834,-20.2797,1
9.78333,-79.9084,-0.375297,734.165,744.665,-20.2803,1
9.79167,-79.8306,-0.375298,733.996,744.496,-20.2809,1
9.8,-79.7528,-0.375298,733.827,744.327,-20.2815,1
9.80833,-79.6749,-0.375299,733.658,744.158,-20.282,1
9.81667,-79.5969,-0.375299,733.489,743.989,-20.2826,1
9.825,-79.5189,-0.375299,733.32,743.82,-20.2831,1
9.83333,-79.4408,-0.375299,733.151,743.651,-20.2836,1
9.84167,-79.3627,-0.375299,732.982,743.482,-20.2841,1
9.85,-79.2845,-0.375298,732.813,743.313,-20.2846,1
9.85833,-79.2062,-0.375297,732.644,743.144,-20.2851,1
9.86667,-79.1279,-0.375296,732.475,742.975,-20.2856,1
9.875,-79.0496,-0.375295,732.306,742.806,-20.286,1
9.88333,-78.9711,-0.375294,732.137,742.637,-20.2864,1
9.89167,-78.8927,-0.375292,731.967,742.467,-20.2869,1
9.9,-78.8141,-0.37529,731.798,742.298,-20.2873,1
9.90833,-78.7355,-0.375288,731.629,742.129,-20.2877,1
9.91667,-78.6569,-0.375286,731.46,741.96,-20.2881,1
9.925,-78.5782,-0.375283,731.291,741.791,-20.2884,1
9.93333,-78.4995,-0.375281,731.122,741.622,-20.2888,1
9.94167,-78.4207,-0.375278,730.953,741.453,-20.2892,1
9.95,-78.3418,-0.375275,730.784,741.284,-20.2895,1
9.95833,-78.263,-0.375272,730.615,741.115,-20.2899,1
9.96667,-78.184,-0.375269,730.446,740.946,-20.2903,1
9.975,-78.105,-0.375265,730.277,740.777,-20.2906,1
9.98333,-78.026,-0.375261,730.108,740.608,-20.291,1
9.99167,-77.9469,-0.375257,729.939,740.439,-20.2914,1
10,-77.8678,-0.375253,729.769,740.269,-20.2917,1
10.0083,-77.7886,-0.375249,729.6,740.1,-20.292,1
10.0167,-77.7094,-0.375245,729.431,739.931,-20.2924,1
10.025,-77.6301,-0.37524,729.262,739.762,-20.2927,1
10.0333,-77.5508,-0.375236,729.093,739.593,-20.293,1
10.0417,-77.4715,-0.375231,728.924,739.424,-20.2933,1
10.05,-77.3921,-0.375226,728.755,739.255,-20.2936,1
10.0583,-77.3126,-0.375221,728.586,739.086,-20.2939,1
10.0667,-77.2332,-0.375215,728.417,738.917,-20.2942,1
10.075,-77.1537,-0.37521,728.247,738.747,-20.2944,1
10.0833,-77.0741,-0.375204,728.078,738.578,-20.2947,1
10.0917,-76.9945,-0.375198,727.909,738.409,-20.2949,1
10.1,-76.9149,-0.375193,727.74,738.24,-20.2952,1
10.1083,-76.8352,-0.375187,727.571,738.071,-20.2954,1
10.1167,-76.7555,-0.37518,727.402,737.902,-20.2956,1
10.125,-76.6757,-0.375174,727.233,737.733,-20.2958,1
10.1333,-76.5959,-0.375168,727.064,737.564,-20.296,1
10.1417,-76.5161,-0.375161,726.894,737.394,-20.2962,1
10.15,-76.4362,-0.375154,726.725,737.225,-20.2964,1
10.1583,-76.3563,-0.375147,726.556,737.056,-20.2966,1
10.1667,-76.2764,-0.37514,726.387,736.887,-20.2968,1
10.175,-76.1964,-0.375133,726.218,736.718,-20.2969,1
10.1833,-76.1164,-0.375126,726.049,736.549,-20.2971,1
10.1917,-76.0364,-0.375119,725.88,736.38,-20.2972,1
10.2,-75.9563,-0.375111,725.71,736.21,-20.2974,1
10.2083,-75.8762,-0.375103,725.541,736.041,-20.2975,1
10.2167,-75.7961,-0.375096,725.372,735.872,-20.2977,1
10.225,-75.7159,-0.375088,725.203,735.703,-20.2978,1
10.2333,-75.6357,-0.37508,725.034,735.534,-20.2979,1
10.2417,-75.5555,-0.375072,724.865,735.365,-20.2981,1
10.25,-75.4752,-0.375063,724.696,735.196,-20.2982,1
10.2583,-75.3949,-0.375055,724.526,735.026,-20.2983,1
10.2667,-75.3146,-0.375047,724.357,734.857,-20.2984,1
10.275,-75.2342,-0.375038,724.188,734.688,-20.2985,1
10.2833,-75.1538,-0.375029,724.019,734.519,-20.2986,1
10.2917,-75.0734,-0.375021,723.85,734.35,-20.2987,1
10.3,-74.993,-0.375012,723.681,734.181,-20.2988,1
10.3083,-74.9125,-0.375003,723.511,734.011,-20.2989,1
10.3167,-74.832,-0.374994,723.342,733.842,-20.299,1
10.325,-74.7515,-0.374985,723.173,733.673,-20.299,1
10.3333,-74.6709,-0.374975,723.004,733.504,-20.2991,1
10.3417,-74.5904,-0.374966,722.835,733.335,-20.2992,1
10.35,-74.5097,-0.374956,722.666,733.166,-20.2994,1
10.3583,-74.4291,-0.374947,722.496,732.996,-20.2995,1
10.3667,-74.3485,-0.374937,722.327,732.827,-20.2996,1
10.375,-74.2678,-0.374927,722.158,732.658,-20.2997,1
10.3833,-74.1871,-0.374917,721.989,732.489,-20.2999,1
10.3917,-74.1063,-0.374907,721.82,732.32,-20.3,1
10.4,-74.0256,-0.374897,721.651,732.151,-20.3001,1
10.4083,-73.9448,-0.374887,721.481,731.981,-20.3002,1
10.4167,-73.864,-0.374877,721.312,731.812,-20.3003,1
10.425,-73.7831,-0.374867,721.143,731.643,-20.3004,1
10.4333,-73.7023,-0.374856,720.974,731.474,-20.3005,1
10.4417,-73.6214,-0.374846,720.805,731.305,-20.3006,1
10.45,-73.5405,-0.374835,720.636,731.136,-20.3007,1
10.4583,-73.4596,-0.374825,720.466,730.966,-20.3007,1
10.4667,-73.3786,-0.374814,720.297,730.797,-20.3008,1
10.475,-73.2977,-0.374803,720.128,730.628,-20.3009,1
10.4833,-73.2167,-0.374792,719.959,730.459,-20.3009,1
10.4917,-73.1357,-0.374781,719.79,730.29,-20.3009,1
10.5,-73.0546,-0.37477,719.621,730.121,-20.301,1
10.5083,-72.9736,-0.374759,719.451,729.951,-20.301,1
10.5167,-72.8925,-0.374748,719.282,729.782,-20.301,1
10.525,-72.8114,-0.374736,719.113,729.613,-20.301,1
10.5333,-72.7303,-0.374725,718.944,729.444,-20.3011,1
10.5417,-72.6492,-0.374714,718.775,729.275,-20.3011,1
10.55,-72.568,-0.374702,718.606,729.106,-20.3011,1
10.5583,-72.4869,-0.37469,718.436,728.936,-20.3011,1
10.5667,-72.4057,-0.374679,718.267,728.767,-20.3011,1
10.575,-72.3245,-0.374667,718.098,728.598,-20.3011,1
10.5833,-72.2432,-0.374655,717.929,728.429,-20.3011,1
10.5917,-72.162,-0.374643,717.76,728.26,-20.3011,1
10.6,-72.0807,-0.374632,717.59,728.09,-20.3011,1
10.6083,-71.9995,-0.37462,717.421,727.921,-20.3011,1
10.6167,-71.9182,-0.374607,717.252,727.752,-20.3011,1
10.625,-71.8369,-0.374595,717.083,727.583,-20.3011,1
10.6333,-71.7555,-0.374583,716.914,727.414,-20.3011,1
10.6417,-71.6742,-0.374571,716.745,727.245,-20.3011,1
10.65,-71.5928,-0.374559,716.575,727.075,-20.3011,1
10.6583,-71.5114,-0.374546,716.406,726.906,-20.3011,1
10.6667,-71.43,-0.374534,716.237,726.737,-20.3011,1
10.675,-71.3486,-0.374521,716.068,726.568,-20.3011,1
10.6833,-71.2672,-0.374509,715.899,726.399,-20.3011,1
10.6917,-71.1858,-0.374496,715.73,726.23,-20.301,1
10.7,-71.1043,-0.374484,715.56,726.06,-20.301,1
10.7083,-71.0228,-0.374471,715.391,725.891,-20.301,1
10.7167,-70.9413,-0.374458,715.222,725.722,-20.301,1
10.725,-70.8598,-0.374445,715.053,725.553,-20.3009,1
10.7333,-70.7783,-0.374432,714.884,725.384,-20.3009,1
10.7417,-70.6968,-0.374419,714.714,725.214,-20.301,1
10.75,-70.6152,-0.374406,714.545,725.045,-20.301,1
10.7583,-70.5337,-0.374393,714.376,724.876,-20.3011,1
10.7667,-70.4521,-0.37438,714.207,724.707,-20.3012,1
10.775,-70.3705,-0.374367,714.038,724.538,-20.3012,1
10.7833,-70.2889,-0.374354,713.869,724.369,-20.3013,1
10.7917,-70.2073,-0.374341,713.699,724.199,-20.3014,1
10.8,-70.1257,-0.374327,713.53,724.03,-20.3015,1
10.8083,-70.044,-0.374314,713.361,723.861,-20.3015,1
10.8167,-69.9624,-0.374301,713.192,723.692,-20.3016,1
10.825,-69.8807,-0.374287,713.023,723.523,-20.3016,1
10.8333,-69.799,-0.374274,712.853,723.353,-20.3016,1
10.8417,-69.7174,-0.37426,712.684,723.184,-20.3016,1
10.85,-69.6357,-0.374247,712.515,723.015,-20.3017,1
10.8583,-69.5539,-0.374233,712.346,722.846,-20.3017,1
10.8667,-69.4722,-0.374219,712.177,722.677,-20.3016,1
10.875,-69.3905,-0.374206,712.008,722.508,-20.3016,1
10.8833,-69.3087,-0.374192,711.838,722.338,-20.3016,1
10.8917,-69.227,-0.374178,711.669,722.169,-20.3016,1
10.9,-69.1452,-0.374164,711.5,722,-20.3015,1
10.9083,-69.0634,-0.374151,711.331,721.831,-20.3015,1
10.9167,-68.9816,-0.374137,711.162,721.662,-20.3014,1
10.925,-68.8998,-0.374123,710.993,721.493,-20.3014,1
10.9333,-68.818,-0.374109,710.823,721.323,-20.3013,1
10.9417,-68.7362,-0.374095,710.654,721.154,-20.3013,1
10.95,-68.6544,-0.374081,710.485,720.985,-20.3012,1
10.9583,-68.5725,-0.374067,710.316,720.816,-20.3011,1
10.9667,-68.4907,-0.374052,710.147,720.647,-20.3011,1
10.975,-68.4088,-0.374038,709.977,720.477,-20.301,1
10.9833,-68.3269,-0.374024,709.808,720.308,-20.301,1
10.9917,-68.245,-0.37401,709.639,720.139,-20.3009,1
11,-68.1631,-0.373995,709.47,719.97,-20.3009,1
11.0083,-68.0812,-0.373981,709.301,719.801,-20.3008,1
11.0167,-67.9993,-0.373967,709.132,719.632,-20.3008,1
11.025,-67.9174,-0.373952,708.962,719.462,-20.3007,1
11.0333,-67.8355,-0.373938,708.793,719.293,-20.3007,1
11.0417,-67.7535,-0.373923,708.624,719.124,-20.3006,1
11.05,-67.6716,-0.373909,708.455,718.955,-20.3006,1
11.0583,-67.5896,-0.373894,708.286,718.786,-20.3005,1
11.0667,-67.5077,-0.37388,708.117,718.617,-20.3004,1
11.075,-67.4257,-0.373865,707.947,718.447,-20.3004,1
11.0833,-67.3437,-0.373851,707.778,718.278,-20.3003,1
11.0917,-67.2617,-0.373836,707.609,718.109,-20.3003,1
11.1,-67.1797,-0.373821,707.44,717.94,-20.3002,1
11.1083,-67.0977,-0.373807,707.271,717.771,-20.3002,1
11.1167,-67.0157,-0.373792,707.102,717.602,-20.3001,1
11.125,-66.9337,-0.373777,706.932,717.432,-20.3001,1
11.1333,-66.8517,-0.373762,706.763,717.263,-20.3,1
11.1417,-66.7696,-0.373748,706.594,717.094,-20.3,1
11.15,-66.6876,-0.373733,706.425,716.925,-20.3,1
11.1583,-66.6055,-0.373718,706.256,716.756,-20.3,1
11.1667,-66.5235,-0.373703,706.087,716.587,-20.2999,1
11.175,-66.4414,-0.373688,705.917,716.417,-20.2999,1
11.1833,-66.3593,-0.373673,705.748,716.248,-20.3,1
11.1917,-66.2772,-0.373658,705.579,716.079,-20.3,1
11.2,-66.1952,-0.373643,705.41,715.91,-20.3,1
11.2083,-66.1131,-0.373628,705.241,715.741,-20.3,1
11.2167,-66.031,-0.373613,705.072,715.572,-20.3,1
11.225,-65.9489,-0.373598,704.902,715.402,-20.3001,1
11.2333,-65.8667,-0.373583,704.733,715.233,-20.3001,1
11.2417,-65.7846,-0.373567,704.564,715.064,-20.3002,1
11.25,-65.7025,-0.373552,704.395,714.895,-20.3002,1
11.2583,-65.6204,-0.373537,704.226,714.726,-20.3002,1
11.2667,-65.5382,-0.373522,704.056,714.556,-20.3002,1
11.275,-65.4561,-0.373507,703.887,714.387,-20.3002,1
11.2833,-65.3739,-0.373491,703.718,714.218,-20.3002,1
11.2917,-65.2918,-0.373476,703.549,714.049,-20.3002,1
11.3,-65.2096,-0.373461,703.38,713.88,-20.3001,1
11.3083,-65.1274,-0.373446,703.211,713.711,-20.3,1
11.3167,-65.0453,-0.37343,703.041,713.541,-20.2999,1
11.325,-64.9631,-0.373415,702.872,713.372,-20.2999,1
11.3333,-64.8809,-0.373399,702.703,713.203,-20.2998,1
11.3417,-64.7987,-0.373384,702.534,713.034,-20.2997,1
11.35,-64.7165,-0.373369,702.365,712.865,-20.2996,1
11.3583,-64.6343,-0.373353,702.196,712.696,-20.2995,1
11.3667,-64.5521,-0.373338,702.026,712.526,-20.2995,1
11.375,-64.4699,-0.373322,701.857,712.357,-20.2994,1
11.3833,-64.3877,-0.373307,701.688,712.188,-20.2993,1
11.3917,-64.3054,-0.373291,701.519,712.019,-20.2992,1
11.4,-64.2232,-0.373276,701.35,711.85,-20.2992,1
11.4083,-64.141,-0.37326,701.181,711.681,-20.2991,1
11.4167,-64.0587,-0.373244,701.012,711.512,-20.299,1
11.425,-63.9765,-0.373229,700.842,711.342,-20.2989,1
11.4333,-63.8943,-0.373213,700.673,711.173,-20.2989,1
11.4417,-63.812,-0.373197,700.504,711.004,-20.2988,1
11.45,-63.7297,-0.373182,700.335,710.835,-20.2988,1
11.4583,-63.6475,-0.373166,700.166,710.666,-20.2987,1
11.4667,-63.5652,-0.37315,699.997,710.497,-20.2986,1
11.475,-63.4829,-0.373135,699.827,710.327,-20.2986,1
11.4833,-63.4007,-0.373119,699.658,710.158,-20.2985,1
11.4917,-63.3184,-0.373103,699.489,709.989,-20.2985,1
11.5,-63.2361,-0.373088,699.32,709.82,-20.2984,1
11.5083,-63.1538,-0.373072,699.151,709.651,-20.2983,1
11.5167,-63.0715,-0.373056,698.982,709.482,-20.2983,1
11.525,-62.9892,-0.37304,698.812,709.312,-20.2982,1
11.5333,-62.9069,-0.373024,698.643,709.143,-20.2982,1
11.5417,-62.8246,-0.373008,698.474,708.974,-20.2981,1
11.55,-62.7423,-0.372993,698.305,708.805,-20.2981,1
11.5583,-62.66,-0.372977,698.136,708.636,-20.298,1
11.5667,-62.5777,-0.372961,697.967,708.467,-20.298,1
11.575,-62.4954,-0.372945,697.798,708.298,-20.298,1
11.5833,-62.413,-0.372929,697.628,708.128,-20.298,1
11.5917,-62.3307,-0.372913,697.459,707.959,-20.298,1
11.6,-62.2484,-0.372897,697.29,707.79,-20.2979,1
11.6083,-62.1661,-0.372881,697.121,707.621,-20.2979,1
11.6167,-62.0837,-0.372865,696.952,707.452,-20.2979,1
11.625,-62.0014,-0.372849,696.783,707.283,-20.2979,1
11.6333,-61.919,-0.372833,696.614,707.114,-20.2979,1
11.6417,-61.8367,-0.372817,696.444,706.944,-20.2979,1
11.65,-61.7543,-0.372801,696.275,706.775,-20.2979,1
11.6583,-61.672,-0.372785,696.106,706.606,-20.2979,1
11.6667,-61.5896,-0.372769,695.937,706.437,-20.2979,1
11.675,-61.5072,-0.372753,695.768,706.268,-20.2979,1
11.6833,-61.4249,-0.372737,695.599,706.099,-20.2979,1
11.6917,-61.3425,-0.372721,695.429,705.929,-20.2979,1
11.7,-61.2601,-0.372705,695.26,705.76,-20.2979,1
11.7083,-61.1778,-0.372689,695.091,705.591,-20.2979,1
11.7167,-61.0954,-0.372673,694.922,705.422,-20.2978,1
11.725,-61.013,-0.372656,694.753,705.253,-20.2977,1
11.7333,-60.9306,-0.37264,694.584,705.084,-20.2976,1
11.7417,-60.8482,-0.372624,694.415,704.915,-20.2975,1
11.75,-60.7658,-0.372608,694.245,704.745,-20.2974,1
11.7583,-60.6835,-0.372592,694.076,704.576,-20.2973,1
11.7667,-60.6011,-0.372576,693.907,704.407,-20.2972,1
11.775,-60.5187,-0.372559,693.738,704.238,-20.2972,1
11.7833,-60.4363,-0.372543,693.569,704.069,-20.2971,1
