Time,X_ft,Y_ft,Z_ft,Altitude,Vertical_Velocity,Vertical_Acceleration,Drogue_Deployed,Main_Deployed,CG_x_in,Mass_lbs,Pred_Apogee_ft
31.68,38.7879,-1.54551,440.838,445.838,-12.2796,32.1447,1,1,54.2958,44.9599,445.838
31.685,38.7877,-1.54551,440.776,445.776,-12.2796,32.1447,1,1,54.2958,44.9599,445.776
31.69,38.7875,-1.5455,440.715,445.715,-12.2796,32.1447,1,1,54.2958,44.9599,445.715
31.695,38.7874,-1.5455,440.653,445.653,-12.2796,32.1447,1,1,54.2958,44.9599,445.653
31.7,38.7872,-1.5455,440.592,445.592,-12.2796,32.1447,1,1,54.2958,44.9599,445.592
31.705,38.787,-1.54549,440.531,445.531,-12.2796,32.1447,1,1,54.2958,44.9599,445.531
31.71,38.7868,-1.54549,440.469,445.469,-12.2795,32.1447,1,1,54.2958,44.9599,445.469
31.715,38.7866,-1.54549,440.408,445.408,-12.2795,32.1447,1,1,54.2958,44.9599,445.408
31.72,38.7864,-1.54549,440.346,445.346,-12.2795,32.1447,1,1,54.2958,44.9599,445.346
31.725,38.7862,-1.54548,440.285,445.285,-12.2795,32.1447,1,1,54.2958,44.9599,445.285
31.73,38.786,-1.54548,440.224,445.224,-12.2795,32.1447,1,1,54.2958,44.9599,445.224
31.735,38.7858,-1.54548,440.162,445.162,-12.2795,32.1447,1,1,54.2958,44.9599,445.162
31.74,38.7856,-1.54547,440.101,445.101,-12.2795,32.1447,1,1,54.2958,44.9599,445.101
31.745,38.7854,-1.54547,440.039,445.039,-12.2795,32.1447,1,1,54.2958,44.9599,445.039
31.75,38.7852,-1.54547,439.978,444.978,-12.2795,32.1447,1,1,54.2958,44.9599,444.978
31.755,38.785,-1.54547,439.917,444.917,-12.2794,32.1447,1,1,54.2958,44.9599,444.917
31.76,38.7848,-1.54546,439.855,444.855,-12.2794,32.1447,1,1,54.2958,44.9599,444.855
31.765,38.7847,-1.54546,439.794,444.794,-12.2794,32.1447,1,1,54.2958,44.9599,444.794
31.77,38.7845,-1.54546,439.732,444.732,-12.2794,32.1447,1,1,54.2958,44.9599,444.732
31.775,38.7843,-1.54545,439.671,444.671,-12.2794,32.1447,1,1,54.2958,44.9599,444.671
31.78,38.7841,-1.54545,439.61,444.61,-12.2794,32.1447,1,1,54.2958,44.9599,444.61
31.785,38.7839,-1.54545,439.548,444.548,-12.2794,32.1447,1,1,54.2958,44.9599,444.548
31.79,38.7837,-1.54545,439.487,444.487,-12.2794,32.1447,1,1,54.2958,44.9599,444.487
31.795,38.7835,-1.54544,439.425,444.425,-12.2794,32.1447,1,1,54.2958,44.9599,444.425
31.8,38.7833,-1.54544,439.364,444.364,-12.2793,32.1447,1,1,54.2958,44.9599,444.364
31.805,38.7831,-1.54544,439.303,444.303,-12.2793,32.1447,1,1,54.2958,44.9599,444.303
31.81,38.7829,-1.54544,439.241,444.241,-12.2793,32.1447,1,1,54.2958,44.9599,444.241
31.815,38.7827,-1.54543,439.18,444.18,-12.2793,32.1447,1,1,54.2958,44.9599,444.18
31.82,38.7825,-1.54543,439.118,444.118,-12.2793,32.1447,1,1,54.2958,44.9599,444.118
31.825,38.7823,-1.54543,439.057,444.057,-12.2793,32.1447,1,1,54.2958,44.9599,444.057
31.83,38.7821,-1.54542,438.996,443.996,-12.2793,32.1447,1,1,54.2958,44.9599,443.996
31.835,38.7819,-1.54542,438.934,443.934,-12.2793,32.1447,1,1,54.2958,44.9599,443.934
31.84,38.7818,-1.54542,438.873,443.873,-12.2793,32.1447,1,1,54.2958,44.9599,443.873
31.845,38.7816,-1.54542,438.811,443.811,-12.2792,32.1447,1,1,54.2958,44.9599,443.811
31.85,38.7814,-1.54541,438.75,443.75,-12.2792,32.1447,1,1,54.2958,44.9599,443.75
31.855,38.7812,-1.54541,438.689,443.689,-12.2792,32.1447,1,1,54.2958,44.9599,443.689
31.86,38.781,-1.54541,438.627,443.627,-12.2792,32.1447,1,1,54.2958,44.9599,443.627
31.865,38.7808,-1.5454,438.566,443.566,-12.2792,32.1447,1,1,54.2958,44.9599,443.566
31.87,38.7806,-1.5454,438.504,443.504,-12.2792,32.1447,1,1,54.2958,44.9599,443.505
31.875,38.7804,-1.5454,438.443,443.443,-12.2792,32.1447,1,1,54.2958,44.9599,443.443
31.88,38.7802,-1.5454,438.382,443.382,-12.2792,32.1447,1,1,54.2958,44.9599,443.382
31.885,38.78,-1.54539,438.32,443.32,-12.2792,32.1447,1,1,54.2958,44.9599,443.32
31.89,38.7798,-1.54539,438.259,443.259,-12.2791,32.1447,1,1,54.2958,44.9599,443.259
31.895,38.7796,-1.54539,438.198,443.198,-12.2791,32.1447,1,1,54.2958,44.9599,443.198
31.9,38.7794,-1.54538,438.136,443.136,-12.2791,32.1447,1,1,54.2958,44.9599,443.136
31.905,38.7792,-1.54538,438.075,443.075,-12.2791,32.1447,1,1,54.2958,44.9599,443.075
31.91,38.779,-1.54538,438.013,443.013,-12.2791,32.1447,1,1,54.2958,44.9599,443.013
31.915,38.7789,-1.54538,437.952,442.952,-12.2791,32.1447,1,1,54.2958,44.9599,442.952
31.92,38.7787,-1.54537,437.891,442.891,-12.2791,32.1447,1,1,54.2958,44.9599,442.891
31.925,38.7785,-1.54537,437.829,442.829,-12.2791,32.1447,1,1,54.2958,44.9599,442.829
31.93,38.7783,-1.54537,437.768,442.768,-12.2791,32.1447,1,1,54.2958,44.9599,442.768
31.935,38.7781,-1.54537,437.706,442.706,-12.279,32.1447,1,1,54.2958,44.9599,442.706
31.94,38.7779,-1.54536,437.645,442.645,-12.279,32.1447,1,1,54.2958,44.9599,442.645
31.945,38.7777,-1.54536,437.584,442.584,-12.279,32.1447,1,1,54.2958,44.9599,442.584
31.95,38.7775,-1.54536,437.522,442.522,-12.279,32.1447,1,1,54.2958,44.9599,442.522
31.955,38.7773,-1.54535,437.461,442.461,-12.279,32.1447,1,1,54.2958,44.9599,442.461
31.96,38.7771,-1.54535,437.399,442.399,-12.279,32.1447,1,1,54.2958,44.9599,442.399
31.965,38.7769,-1.54535,437.338,442.338,-12.279,32.1447,1,1,54.2958,44.9599,442.338
31.97,38.7767,-1.54535,437.277,442.277,-12.279,32.1447,1,1,54.2958,44.9599,442.277
31.975,38.7765,-1.54534,437.215,442.215,-12.279,32.1447,1,1,54.2958,44.9599,442.215
31.98,38.7763,-1.54534,437.154,442.154,-12.2789,32.1447,1,1,54.2958,44.9599,442.154
31.985,38.7762,-1.54534,437.092,442.092,-12.2789,32.1447,1,1,54.2958,44.9599,442.092
31.99,38.776,-1.54533,437.031,442.031,-12.2789,32.1447,1,1,54.2958,44.9599,442.031
31.995,38.7758,-1.54533,436.97,441.97,-12.2789,32.1447,1,1,54.2958,44.9599,441.97
32,38.7756,-1.54533,436.908,441.908,-12.2789,32.1447,1,1,54.2958,44.9599,441.908
32.005,38.7754,-1.54533,436.847,441.847,-12.2789,32.1447,1,1,54.2958,44.9599,441.847
32.01,38.7752,-1.54532,436.785,441.785,-12.2789,32.1447,1,1,54.2958,44.9599,441.785
32.015,38.775,-1.54532,436.724,441.724,-12.2789,32.1447,1,1,54.2958,44.9599,441.724
32.02,38.7748,-1.54532,436.663,441.663,-12.2789,32.1447,1,1,54.2958,44.9599,441.663
32.025,38.7746,-1.54532,436.601,441.601,-12.2788,32.1447,1,1,54.2958,44.9599,441.601
32.03,38.7744,-1.54531,436.54,441.54,-12.2788,32.1447,1,1,54.2958,44.9599,441.54
32.035,38.7742,-1.54531,436.478,441.478,-12.2788,32.1447,1,1,54.2958,44.9599,441.478
32.04,38.774,-1.54531,436.417,441.417,-12.2788,32.1447,1,1,54.2958,44.9599,441.417
32.045,38.7738,-1.5453,436.356,441.356,-12.2788,32.1447,1,1,54.2958,44.9599,441.356
32.05,38.7736,-1.5453,436.294,441.294,-12.2788,32.1447,1,1,54.2958,44.9599,441.294
32.055,38.7734,-1.5453,436.233,441.233,-12.2788,32.1447,1,1,54.2958,44.9599,441.233
32.06,38.7733,-1.5453,436.171,441.171,-12.2788,32.1447,1,1,54.2958,44.9599,441.171
32.065,38.7731,-1.54529,436.11,441.11,-12.2788,32.1447,1,1,54.2958,44.9599,441.11
32.07,38.7729,-1.54529,436.049,441.049,-12.2787,32.1447,1,1,54.2958,44.9599,441.049
32.075,38.7727,-1.54529,435.987,440.987,-12.2787,32.1447,1,1,54.2958,44.9599,440.987
32.08,38.7725,-1.54528,435.926,440.926,-12.2787,32.1447,1,1,54.2958,44.9599,440.926
32.085,38.7723,-1.54528,435.865,440.865,-12.2787,32.1447,1,1,54.2958,44.9599,440.865
32.09,38.7721,-1.54528,435.803,440.803,-12.2787,32.1447,1,1,54.2958,44.9599,440.803
32.095,38.7719,-1.54528,435.742,440.742,-12.2787,32.1447,1,1,54.2958,44.9599,440.742
32.1,38.7717,-1.54527,435.68,440.68,-12.2787,32.1447,1,1,54.2958,44.9599,440.68
32.105,38.7715,-1.54527,435.619,440.619,-12.2787,32.1447,1,1,54.2958,44.9599,440.619
32.11,38.7713,-1.54527,435.558,440.558,-12.2787,32.1447,1,1,54.2958,44.9599,440.558
32.115,38.7711,-1.54526,435.496,440.496,-12.2786,32.1447,1,1,54.2958,44.9599,440.496
32.12,38.7709,-1.54526,435.435,440.435,-12.2786,32.1447,1,1,54.2958,44.9599,440.435
32.125,38.7707,-1.54526,435.373,440.373,-12.2786,32.1447,1,1,54.2958,44.9599,440.373
32.13,38.7705,-1.54526,435.312,440.312,-12.2786,32.1447,1,1,54.2958,44.9599,440.312
32.135,38.7704,-1.54525,435.251,440.251,-12.2786,32.1447,1,1,54.2958,44.9599,440.251
32.14,38.7702,-1.54525,435.189,440.189,-12.2786,32.1447,1,1,54.2958,44.9599,440.189
32.145,38.77,-1.54525,435.128,440.128,-12.2786,32.1447,1,1,54.2958,44.9599,440.128
32.15,38.7698,-1.54525,435.066,440.066,-12.2786,32.1447,1,1,54.2958,44.9599,440.066
32.155,38.7696,-1.54524,435.005,440.005,-12.2786,32.1447,1,1,54.2958,44.9599,440.005
32.16,38.7694,-1.54524,434.944,439.944,-12.2785,32.1447,1,1,54.2958,44.9599,439.944
32.165,38.7692,-1.54524,434.882,439.882,-12.2785,32.1447,1,1,54.2958,44.9599,439.882
32.17,38.769,-1.54523,434.821,439.821,-12.2785,32.1447,1,1,54.2958,44.9599,439.821
32.175,38.7688,-1.54523,434.759,439.759,-12.2785,32.1447,1,1,54.2958,44.9599,439.759
32.18,38.7686,-1.54523,434.698,439.698,-12.2785,32.1447,1,1,54.2958,44.9599,439.698
32.185,38.7684,-1.54523,434.637,439.637,-12.2785,32.1447,1,1,54.2958,44.9599,439.637
32.19,38.7682,-1.54522,434.575,439.575,-12.2785,32.1447,1,1,54.2958,44.9599,439.575
32.195,38.768,-1.54522,434.514,439.514,-12.2785,32.1447,1,1,54.2958,44.9599,439.514
32.2,38.7678,-1.54522,434.452,439.452,-12.2785,32.1447,1,1,54.2958,44.9599,439.452
32.205,38.7677,-1.54521,434.391,439.391,-12.2784,32.1447,1,1,54.2958,44.9599,439.391
32.21,38.7675,-1.54521,434.33,439.33,-12.2784,32.1447,1,1,54.2958,44.9599,439.33
32.215,38.7673,-1.54521,434.268,439.268,-12.2784,32.1447,1,1,54.2958,44.9599,439.268
32.22,38.7671,-1.54521,434.207,439.207,-12.2784,32.1447,1,1,54.2958,44.9599,439.207
32.225,38.7669,-1.5452,434.146,439.146,-12.2784,32.1447,1,1,54.2958,44.9599,439.146
32.23,38.7667,-1.5452,434.084,439.084,-12.2784,32.1447,1,1,54.2958,44.9599,439.084
32.235,38.7665,-1.5452,434.023,439.023,-12.2784,32.1447,1,1,54.2958,44.9599,439.023
32.24,38.7663,-1.5452,433.961,438.961,-12.2784,32.1447,1,1,54.2958,44.9599,438.961
32.245,38.7661,-1.54519,433.9,438.9,-12.2784,32.1447,1,1,54.2958,44.9599,438.9
32.25,38.7659,-1.54519,433.839,438.839,-12.2783,32.1447,1,1,54.2958,44.9599,438.839
32.255,38.7657,-1.54519,433.777,438.777,-12.2783,32.1447,1,1,54.2958,44.9599,438.777
32.26,38.7655,-1.54518,433.716,438.716,-12.2783,32.1447,1,1,54.2958,44.9599,438.716
32.265,38.7653,-1.54518,433.654,438.654,-12.2783,32.1447,1,1,54.2958,44.9599,438.654
32.27,38.7651,-1.54518,433.593,438.593,-12.2783,32.1447,1,1,54.2958,44.9599,438.593
32.275,38.7649,-1.54518,433.532,438.532,-12.2783,32.1447,1,1,54.2958,44.9599,438.532
32.28,38.7648,-1.54517,433.47,438.47,-12.2783,32.1447,1,1,54.2958,44.9599,438.47
32.285,38.7646,-1.54517,433.409,438.409,-12.2783,32.1447,1,1,54.2958,44.9599,438.409
32.29,38.7644,-1.54517,433.347,438.347,-12.2783,32.1447,1,1,54.2958,44.9599,438.347
32.295,38.7642,-1.54516,433.286,438.286,-12.2782,32.1447,1,1,54.2958,44.9599,438.286
32.3,38.764,-1.54516,433.225,438.225,-12.2782,32.1447,1,1,54.2958,44.9599,438.225
32.305,38.7638,-1.54516,433.163,438.163,-12.2782,32.1447,1,1,54.2958,44.9599,438.163
32.31,38.7636,-1.54516,433.102,438.102,-12.2782,32.1447,1,1,54.2958,44.9599,438.102
32.315,38.7634,-1.54515,433.04,438.04,-12.2782,32.1447,1,1,54.2958,44.9599,438.04
32.32,38.7632,-1.54515,432.979,437.979,-12.2782,32.1447,1,1,54.2958,44.9599,437.979
32.325,38.763,-1.54515,432.918,437.918,-12.2782,32.1447,1,1,54.2958,44.9599,437.918
32.33,38.7628,-1.54514,432.856,437.856,-12.2782,32.1447,1,1,54.2958,44.9599,437.856
32.335,38.7626,-1.54514,432.795,437.795,-12.2782,32.1447,1,1,54.2958,44.9599,437.795
32.34,38.7624,-1.54514,432.733,437.733,-12.2781,32.1447,1,1,54.2958,44.9599,437.734
32.345,38.7622,-1.54514,432.672,437.672,-12.2781,32.1447,1,1,54.2958,44.9599,437.672
32.35,38.762,-1.54513,432.611,437.611,-12.2781,32.1447,1,1,54.2958,44.9599,437.611
32.355,38.7619,-1.54513,432.549,437.549,-12.2781,32.1447,1,1,54.2958,44.9599,437.549
32.36,38.7617,-1.54513,432.488,437.488,-12.2781,32.1447,1,1,54.2958,44.9599,437.488
32.365,38.7615,-1.54513,432.427,437.427,-12.2781,32.1447,1,1,54.2958,44.9599,437.427
32.37,38.7613,-1.54512,432.365,437.365,-12.2781,32.1447,1,1,54.2958,44.9599,437.365
32.375,38.7611,-1.54512,432.304,437.304,-12.2781,32.1447,1,1,54.2958,44.9599,437.304
32.38,38.7609,-1.54512,432.242,437.242,-12.2781,32.1447,1,1,54.2958,44.9599,437.242
32.385,38.7607,-1.54511,432.181,437.181,-12.2781,32.1447,1,1,54.2958,44.9599,437.181
32.39,38.7605,-1.54511,432.12,437.12,-12.278,32.1447,1,1,54.2958,44.9599,437.12
32.395,38.7603,-1.54511,432.058,437.058,-12.278,32.1447,1,1,54.2958,44.9599,437.058
32.4,38.7601,-1.54511,431.997,436.997,-12.278,32.1447,1,1,54.2958,44.9599,436.997
32.405,38.7599,-1.5451,431.935,436.935,-12.278,32.1447,1,1,54.2958,44.9599,436.935
32.41,38.7597,-1.5451,431.874,436.874,-12.278,32.1447,1,1,54.2958,44.9599,436.874
32.415,38.7595,-1.5451,431.813,436.813,-12.278,32.1447,1,1,54.2958,44.9599,436.813
32.42,38.7593,-1.54509,431.751,436.751,-12.278,32.1447,1,1,54.2958,44.9599,436.751
32.425,38.7592,-1.54509,431.69,436.69,-12.278,32.1447,1,1,54.2958,44.9599,436.69
32.43,38.759,-1.54509,431.628,436.628,-12.278,32.1447,1,1,54.2958,44.9599,436.628
32.435,38.7588,-1.54509,431.567,436.567,-12.2779,32.1447,1,1,54.2958,44.9599,436.567
32.44,38.7586,-1.54508,431.506,436.506,-12.2779,32.1447,1,1,54.2958,44.9599,436.506
32.445,38.7584,-1.54508,431.444,436.444,-12.2779,32.1447,1,1,54.2958,44.9599,436.444
32.45,38.7582,-1.54508,431.383,436.383,-12.2779,32.1447,1,1,54.2958,44.9599,436.383
32.455,38.758,-1.54507,431.322,436.322,-12.2779,32.1447,1,1,54.2958,44.9599,436.322
32.46,38.7578,-1.54507,431.26,436.26,-12.2779,32.1447,1,1,54.2958,44.9599,436.26
32.465,38.7576,-1.54507,431.199,436.199,-12.2779,32.1447,1,1,54.2958,44.9599,436.199
32.47,38.7574,-1.54507,431.137,436.137,-12.2779,32.1447,1,1,54.2958,44.9599,436.137
32.475,38.7572,-1.54506,431.076,436.076,-12.2779,32.1447,1,1,54.2958,44.9599,436.076
32.48,38.757,-1.54506,431.015,436.015,-12.2778,32.1447,1,1,54.2958,44.9599,436.015
32.485,38.7568,-1.54506,430.953,435.953,-12.2778,32.1447,1,1,54.2958,44.9599,435.953
32.49,38.7566,-1.54506,430.892,435.892,-12.2778,32.1447,1,1,54.2958,44.9599,435.892
32.495,38.7564,-1.54505,430.83,435.83,-12.2778,32.1447,1,1,54.2958,44.9599,435.83
32.5,38.7563,-1.54505,430.769,435.769,-12.2778,32.1447,1,1,54.2958,44.9599,435.769
32.505,38.7561,-1.54505,430.708,435.708,-12.2778,32.1447,1,1,54.2958,44.9599,435.708
32.51,38.7559,-1.54504,430.646,435.646,-12.2778,32.1447,1,1,54.2958,44.9599,435.646
32.515,38.7557,-1.54504,430.585,435.585,-12.2778,32.1447,1,1,54.2958,44.9599,435.585
32.52,38.7555,-1.54504,430.523,435.523,-12.2778,32.1447,1,1,54.2958,44.9599,435.523
32.525,38.7553,-1.54504,430.462,435.462,-12.2777,32.1447,1,1,54.2958,44.9599,435.462
32.53,38.7551,-1.54503,430.401,435.401,-12.2777,32.1447,1,1,54.2958,44.9599,435.401
32.535,38.7549,-1.54503,430.339,435.339,-12.2777,32.1447,1,1,54.2958,44.9599,435.339
32.54,38.7547,-1.54503,430.278,435.278,-12.2777,32.1447,1,1,54.2958,44.9599,435.278
32.545,38.7545,-1.54502,430.217,435.217,-12.2777,32.1447,1,1,54.2958,44.9599,435.217
32.55,38.7543,-1.54502,430.155,435.155,-12.2777,32.1447,1,1,54.2958,44.9599,435.155
32.555,38.7541,-1.54502,430.094,435.094,-12.2777,32.1447,1,1,54.2958,44.9599,435.094
32.56,38.7539,-1.54502,430.032,435.032,-12.2777,32.1447,1,1,54.2958,44.9599,435.032
32.565,38.7537,-1.54501,429.971,434.971,-12.2777,32.1447,1,1,54.2958,44.9599,434.971
32.57,38.7536,-1.54501,429.91,434.91,-12.2776,32.1447,1,1,54.2958,44.9599,434.91
32.575,38.7534,-1.54501,429.848,434.848,-12.2776,32.1447,1,1,54.2958,44.9599,434.848
32.58,38.7532,-1.54501,429.787,434.787,-12.2776,32.1447,1,1,54.2958,44.9599,434.787
32.585,38.753,-1.545,429.725,434.725,-12.2776,32.1447,1,1,54.2958,44.9599,434.725
32.59,38.7528,-1.545,429.664,434.664,-12.2776,32.1447,1,1,54.2958,44.9599,434.664
32.595,38.7526,-1.545,429.603,434.603,-12.2776,32.1447,1,1,54.2958,44.9599,434.603
32.6,38.7524,-1.54499,429.541,434.541,-12.2776,32.1447,1,1,54.2958,44.9599,434.541
32.605,38.7522,-1.54499,429.48,434.48,-12.2776,32.1447,1,1,54.2958,44.9599,434.48
32.61,38.752,-1.54499,429.418,434.418,-12.2776,32.1447,1,1,54.2958,44.9599,434.418
32.615,38.7518,-1.54499,429.357,434.357,-12.2775,32.1447,1,1,54.2958,44.9599,434.357
32.62,38.7516,-1.54498,429.296,434.296,-12.2775,32.1447,1,1,54.2958,44.9599,434.296
32.625,38.7514,-1.54498,429.234,434.234,-12.2775,32.1447,1,1,54.2958,44.9599,434.234
32.63,38.7512,-1.54498,429.173,434.173,-12.2775,32.1447,1,1,54.2958,44.9599,434.173
32.635,38.751,-1.54497,429.112,434.112,-12.2775,32.1447,1,1,54.2958,44.9599,434.112
32.64,38.7508,-1.54497,429.05,434.05,-12.2775,32.1447,1,1,54.2958,44.9599,434.05
32.645,38.7507,-1.54497,428.989,433.989,-12.2775,32.1447,1,1,54.2958,44.9599,433.989
32.65,38.7505,-1.54497,428.927,433.927,-12.2775,32.1447,1,1,54.2958,44.9599,433.927
32.655,38.7503,-1.54496,428.866,433.866,-12.2775,32.1447,1,1,54.2958,44.9599,433.866
32.66,38.7501,-1.54496,428.805,433.805,-12.2774,32.1447,1,1,54.2958,44.9599,433.805
32.665,38.7499,-1.54496,428.743,433.743,-12.2774,32.1447,1,1,54.2958,44.9599,433.743
32.67,38.7497,-1.54495,428.682,433.682,-12.2774,32.1447,1,1,54.2958,44.9599,433.682
32.675,38.7495,-1.54495,428.62,433.62,-12.2774,32.1447,1,1,54.2958,44.9599,433.62
32.68,38.7493,-1.54495,428.559,433.559,-12.2774,32.1447,1,1,54.2958,44.9599,433.559
32.685,38.7491,-1.54495,428.498,433.498,-12.2774,32.1447,1,1,54.2958,44.9599,433.498
32.69,38.7489,-1.54494,428.436,433.436,-12.2774,32.1447,1,1,54.2958,44.9599,433.436
32.695,38.7487,-1.54494,428.375,433.375,-12.2774,32.1447,1,1,54.2958,44.9599,433.375
32.7,38.7485,-1.54494,428.313,433.313,-12.2774,32.1447,1,1,54.2958,44.9599,433.313
32.705,38.7483,-1.54494,428.252,433.252,-12.2773,32.1447,1,1,54.2958,44.9599,433.252
32.71,38.7481,-1.54493,428.191,433.191,-12.2773,32.1447,1,1,54.2958,44.9599,433.191
32.715,38.7479,-1.54493,428.129,433.129,-12.2773,32.1447,1,1,54.2958,44.9599,433.129
32.72,38.7478,-1.54493,428.068,433.068,-12.2773,32.1447,1,1,54.2958,44.9599,433.068
32.725,38.7476,-1.54492,428.007,433.007,-12.2773,32.1447,1,1,54.2958,44.9599,433.007
32.73,38.7474,-1.54492,427.945,432.945,-12.2773,32.1447,1,1,54.2958,44.9599,432.945
32.735,38.7472,-1.54492,427.884,432.884,-12.2773,32.1447,1,1,54.2958,44.9599,432.884
32.74,38.747,-1.54492,427.822,432.822,-12.2773,32.1447,1,1,54.2958,44.9599,432.822
32.745,38.7468,-1.54491,427.761,432.761,-12.2773,32.1447,1,1,54.2958,44.9599,432.761
32.75,38.7466,-1.54491,427.7,432.7,-12.2772,32.1447,1,1,54.2958,44.9599,432.7
32.755,38.7464,-1.54491,427.638,432.638,-12.2772,32.1447,1,1,54.2958,44.9599,432.638
32.76,38.7462,-1.5449,427.577,432.577,-12.2772,32.1447,1,1,54.2958,44.9599,432.577
32.765,38.746,-1.5449,427.515,432.515,-12.2772,32.1447,1,1,54.2958,44.9599,432.515
32.77,38.7458,-1.5449,427.454,432.454,-12.2772,32.1447,1,1,54.2958,44.9599,432.454
32.775,38.7456,-1.5449,427.393,432.393,-12.2772,32.1447,1,1,54.2958,44.9599,432.393
32.78,38.7454,-1.54489,427.331,432.331,-12.2772,32.1447,1,1,54.2958,44.9599,432.331
32.785,38.7452,-1.54489,427.27,432.27,-12.2772,32.1447,1,1,54.2958,44.9599,432.27
32.79,38.7451,-1.54489,427.209,432.209,-12.2772,32.1447,1,1,54.2958,44.9599,432.209
32.795,38.7449,-1.54489,427.147,432.147,-12.2771,32.1447,1,1,54.2958,44.9599,432.147
32.8,38.7447,-1.54488,427.086,432.086,-12.2771,32.1447,1,1,54.2958,44.9599,432.086
32.805,38.7445,-1.54488,427.024,432.024,-12.2771,32.1447,1,1,54.2958,44.9599,432.024
32.81,38.7443,-1.54488,426.963,431.963,-12.2771,32.1447,1,1,54.2958,44.9599,431.963
32.815,38.7441,-1.54487,426.902,431.902,-12.2771,32.1447,1,1,54.2958,44.9599,431.902
32.82,38.7439,-1.54487,426.84,431.84,-12.2771,32.1447,1,1,54.2958,44.9599,431.84
32.825,38.7437,-1.54487,426.779,431.779,-12.2771,32.1447,1,1,54.2958,44.9599,431.779
32.83,38.7435,-1.54487,426.717,431.717,-12.2771,32.1447,1,1,54.2958,44.9599,431.717
32.835,38.7433,-1.54486,426.656,431.656,-12.2771,32.1447,1,1,54.2958,44.9599,431.656
32.84,38.7431,-1.54486,426.595,431.595,-12.277,32.1447,1,1,54.2958,44.9599,431.595
32.845,38.7429,-1.54486,426.533,431.533,-12.277,32.1447,1,1,54.2958,44.9599,431.533
32.85,38.7427,-1.54485,426.472,431.472,-12.277,32.1447,1,1,54.2958,44.9599,431.472
32.855,38.7425,-1.54485,426.411,431.411,-12.277,32.1447,1,1,54.2958,44.9599,431.411
32.86,38.7423,-1.54485,426.349,431.349,-12.277,32.1447,1,1,54.2958,44.9599,431.349
32.865,38.7422,-1.54485,426.288,431.288,-12.277,32.1447,1,1,54.2958,44.9599,431.288
32.87,38.742,-1.54484,426.226,431.226,-12.277,32.1447,1,1,54.2958,44.9599,431.226
32.875,38.7418,-1.54484,426.165,431.165,-12.277,32.1447,1,1,54.2958,44.9599,431.165
32.88,38.7416,-1.54484,426.104,431.104,-12.277,32.1447,1,1,54.2958,44.9599,431.104
32.885,38.7414,-1.54483,426.042,431.042,-12.2769,32.1447,1,1,54.2958,44.9599,431.042
32.89,38.7412,-1.54483,425.981,430.981,-12.2769,32.1447,1,1,54.2958,44.9599,430.981
32.895,38.741,-1.54483,425.919,430.919,-12.2769,32.1447,1,1,54.2958,44.9599,430.919
32.9,38.7408,-1.54483,425.858,430.858,-12.2769,32.1447,1,1,54.2958,44.9599,430.858
32.905,38.7406,-1.54482,425.797,430.797,-12.2769,32.1447,1,1,54.2958,44.9599,430.797
32.91,38.7404,-1.54482,425.735,430.735,-12.2769,32.1447,1,1,54.2958,44.9599,430.735
32.915,38.7402,-1.54482,425.674,430.674,-12.2769,32.1447,1,1,54.2958,44.9599,430.674
32.92,38.74,-1.54482,425.613,430.613,-12.2769,32.1447,1,1,54.2958,44.9599,430.613
32.925,38.7398,-1.54481,425.551,430.551,-12.2769,32.1447,1,1,54.2958,44.9599,430.551
32.93,38.7396,-1.54481,425.49,430.49,-12.2768,32.1447,1,1,54.2958,44.9599,430.49
32.935,38.7395,-1.54481,425.428,430.428,-12.2768,32.1447,1,1,54.2958,44.9599,430.428
32.94,38.7393,-1.5448,425.367,430.367,-12.2768,32.1447,1,1,54.2958,44.9599,430.367
32.945,38.7391,-1.5448,425.306,430.306,-12.2768,32.1447,1,1,54.2958,44.9599,430.306
32.95,38.7389,-1.5448,425.244,430.244,-12.2768,32.1447,1,1,54.2958,44.9599,430.244
32.955,38.7387,-1.5448,425.183,430.183,-12.2768,32.1447,1,1,54.2958,44.9599,430.183
32.96,38.7385,-1.54479,425.121,430.121,-12.2768,32.1447,1,1,54.2958,44.9599,430.121
32.965,38.7383,-1.54479,425.06,430.06,-12.2768,32.1447,1,1,54.2958,44.9599,430.06
32.97,38.7381,-1.54479,424.999,429.999,-12.2768,32.1447,1,1,54.2958,44.9599,429.999
32.975,38.7379,-1.54478,424.937,429.937,-12.2767,32.1447,1,1,54.2958,44.9599,429.937
32.98,38.7377,-1.54478,424.876,429.876,-12.2767,32.1447,1,1,54.2958,44.9599,429.876
32.985,38.7375,-1.54478,424.815,429.815,-12.2767,32.1447,1,1,54.2958,44.9599,429.815
32.99,38.7373,-1.54478,424.753,429.753,-12.2767,32.1447,1,1,54.2958,44.9599,429.753
32.995,38.7371,-1.54477,424.692,429.692,-12.2767,32.1447,1,1,54.2958,44.9599,429.692
33,38.7369,-1.54477,424.63,429.63,-12.2767,32.1447,1,1,54.2958,44.9599,429.63
33.005,38.7367,-1.54477,424.569,429.569,-12.2767,32.1447,1,1,54.2958,44.9599,429.569
33.01,38.7366,-1.54477,424.508,429.508,-12.2767,32.1447,1,1,54.2958,44.9599,429.508
33.015,38.7364,-1.54476,424.446,429.446,-12.2767,32.1447,1,1,54.2958,44.9599,429.446
